game,date,opponent,loc,win_loss,final_margin,shot_no,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,defender,defender_dist
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,20,3,5:21,17.2,1,1.3,12.5,2,missed,"Gasol, Pau",5.3
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,21,3,3:40,12,0,1.2,16.2,2,made,"Hinrich, Kirk",3.4
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,22,3,2:32,9.7,2,2.6,12.9,2,missed,"Rose, Derrick",1.6
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,23,4,5:57,11,3,3,21.5,2,made,"Hinrich, Kirk",1.2
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,24,4,3:56,12.4,1,2,17.5,2,made,"Hinrich, Kirk",3.1
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,25,4,1:26,7.7,2,8,25,3,missed,"Hinrich, Kirk",3.7
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,26,5,0:31,12.1,2,5.4,24,3,missed,"Hinrich, Kirk",2.8
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,27,5,0:01,,1,1.7,11.8,2,missed,"Rose, Derrick",1.4
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,1,1,10:02,13.6,6,5.5,1.7,2,made,"Favors, Derrick",4
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,2,1,9:20,8.1,0,1.2,22.8,3,missed,"Exum, Dante",2.8
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,3,1,4:02,12.5,4,3.6,15.3,2,missed,"Ingles, Joe",6.3
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,4,2,4:54,17.5,11,8.1,20.5,2,made,"Gobert, Rudy",5.9
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,5,2,1:35,7.2,0,0.7,16.5,2,made,"Hayward, Gordon",3
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,6,3,11:13,14,2,1.2,23.4,2,missed,"Exum, Dante",3.4
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,7,3,9:28,15.3,0,1.9,26.2,3,missed,"Ingles, Joe",3.3
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,8,4,8:58,9.8,1,4.7,5.3,2,made,"Favors, Derrick",2.3
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,9,4,8:24,12.9,1,1.2,25.6,3,missed,"Millsap, Elijah",4.1
"JAN 30, 2015 - GSW @ UTA",1/30/2015,UTA,A,L,-10,10,4,6:32,2.2,4,4,23.7,2,made,"Booker, Trevor",5.5
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,1,1,11:09,17.5,5,5.1,25.1,3,missed,"Dragic, Goran",4
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,2,1,10:48,16.3,2,3.4,5.1,2,missed,"Len, Alex",2.5
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,3,1,9:39,12,0,1,24.4,3,missed,"Bledsoe, Eric",1.9
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,4,1,9:14,10.9,0,0.8,23.5,3,missed,"Bledsoe, Eric",5.3
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,5,1,6:25,15.1,0,1.1,23.7,3,made,"Dragic, Goran",3.7
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,6,2,2:31,12.7,0,0.8,24.3,3,made,"Thomas, Isaiah",4.5
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,7,2,1:32,7.7,2,1.9,16.1,2,made,"Thomas, Isaiah",2.7
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,8,2,0:10,5.1,0,1.9,20.6,3,missed,"Thomas, Isaiah",7.6
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,9,3,11:16,5.1,2,4,15.3,2,missed,"Dragic, Goran",2.8
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,10,3,10:13,18.5,6,6,26,3,made,"Dragic, Goran",2.7
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,11,3,9:14,14.7,0,0.5,21.2,2,made,"Dragic, Goran",3.9
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,12,3,5:50,17.2,4,4,14,2,made,"Dragic, Goran",2.3
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,13,4,8:27,2.7,2,1.5,14.9,2,made,"Dragic, Goran",3.1
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,14,4,7:34,16.7,8,7.5,24.8,3,missed,"Thomas, Isaiah",1.9
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,15,4,6:13,11,0,0.7,3,2,made,"Dragic, Goran",1.4
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,16,4,5:48,13.4,0,0.7,24.8,3,missed,"Tucker, PJ",3.8
"JAN 31, 2015 - GSW vs. PHX",1/31/2015,PHX,H,W,19,17,4,4:08,7.2,2,1.9,21.1,2,made,"Bledsoe, Eric",6.1
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,1,1,11:29,14.3,1,2.2,25.8,3,missed,"Williams, Derrick",3.6
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,2,1,8:36,17.1,0,0.8,21.8,3,missed,"Collison, Darren",4.3
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,3,1,7:20,16,0,0.3,19.6,2,missed,"McLemore, Ben",5.4
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,4,1,6:56,19.6,1,2.2,19.5,2,made,"McLemore, Ben",6
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,5,1,5:14,18.9,4,4,4.6,2,made,"McLemore, Ben",0.5
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,6,1,4:28,8.1,0,0.7,23.4,3,missed,"McLemore, Ben",5
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,7,2,1:54,16.3,1,1.4,25.3,3,made,"McLemore, Ben",3.4
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,8,3,11:49,12.6,0,1.1,22.8,2,missed,"Collison, Darren",6.1
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,9,3,9:10,16.3,2,2.6,13.7,2,missed,"Gay, Rudy",4.1
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,10,3,8:50,19.2,0,1,25.1,3,made,"Williams, Derrick",7.3
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,11,3,7:33,15.2,0,0.6,5,2,made,"Gay, Rudy",2.9
"FEB 03, 2015 - GSW @ SAC",2/3/2015,SAC,A,W,25,12,3,4:53,16.5,1,1.3,19,2,made,"Cousins, DeMarcus",5.6
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,1,1,11:49,14.4,0,0.7,17.4,2,missed,"Nowitzki, Dirk",4.1
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,2,1,10:30,2.6,2,3.9,8.3,2,missed,"Ellis, Monta",2.1
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,3,1,8:57,10.6,4,4.2,3.4,2,missed,"Ellis, Monta",3.1
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,4,1,8:29,14.5,1,1.6,22.3,2,made,"Ellis, Monta",2.9
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,5,1,5:09,18.7,0,0.9,23.2,3,made,"Ellis, Monta",7
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,6,2,8:44,10.9,0,0.8,3.5,2,made,"Felton, Raymond",6.2
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,7,2,7:45,21.6,1,1.5,24.8,3,missed,"Ellis, Monta",5.4
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,8,2,3:06,18,7,6.8,3.3,2,made,"Chandler, Tyson",6.7
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,9,2,1:22,17,2,2.3,24.4,3,made,"Nowitzki, Dirk",7.3
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,10,3,11:04,17.9,0,0.7,22.5,3,missed,"Ellis, Monta",4.4
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,11,3,10:33,7,1,1.8,23.1,3,made,"Ellis, Monta",1.6
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,12,3,9:17,14.9,0,1.2,23.4,3,made,"Ellis, Monta",2.9
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,13,3,8:31,16,1,1.3,24.7,3,missed,"Ellis, Monta",3.6
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,14,3,6:29,18.3,0,0.9,24.5,3,missed,"Ellis, Monta",2.8
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,15,4,4:19,18,2,2.9,5.1,2,missed,"Ellis, Monta",3.3
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,16,4,2:48,12.7,0,0.6,23.1,3,missed,"Ellis, Monta",3.6
"FEB 04, 2015 - GSW vs. DAL",2/4/2015,DAL,H,W,14,17,4,0:24,10.6,0,0.8,24.9,3,missed,"Felton, Raymond",7.4
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,1,1,11:31,12.5,0,0.6,19.9,2,made,"Carroll, DeMarre",4.6
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,2,1,10:55,18.6,3,3.1,2.6,2,missed,"Millsap, Paul",1.1
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,3,1,9:44,9.1,0,0.7,2.7,2,made,"Korver, Kyle",2.2
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,4,1,7:34,7.6,0,2.5,20.7,3,made,"Carroll, DeMarre",0.3
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,5,2,8:15,4.4,2,2.7,6.1,2,made,"Horford, Al",4
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,6,2,7:39,14.9,0,0.8,25.6,3,missed,"Teague, Jeff",2.9
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,7,2,6:36,7.1,4,6.3,2.9,2,missed,"Millsap, Paul",2.4
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,8,2,4:35,14.6,1,1.4,11.7,2,made,"Bazemore, Kent",5.1
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,9,2,1:33,15.7,1,1.9,16.5,2,missed,"Carroll, DeMarre",2.7
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,10,3,10:02,16.4,0,0.3,21.8,3,missed,"Carroll, DeMarre",2.6
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,11,3,6:59,10.9,0,0.8,23.7,3,made,"Carroll, DeMarre",4.6
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,12,3,5:43,20,0,0.8,26.4,3,made,"Korver, Kyle",6
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,13,3,5:05,10.2,4,3.2,12.4,2,made,"Teague, Jeff",2.6
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,14,4,10:06,8.9,1,1.5,23.9,3,made,"Bazemore, Kent",4.8
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,15,4,9:37,13.2,3,3,0.8,2,missed,"Bazemore, Kent",4.5
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,16,4,8:58,9.8,1,1,16.4,2,missed,"Korver, Kyle",4
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,17,4,6:09,19,2,2,26,3,missed,"Millsap, Paul",4.4
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,18,4,2:25,10.4,4,3.1,4.1,2,made,"Millsap, Paul",1.9
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,19,4,0:36,13.8,0,0.8,2.4,2,made,"Millsap, Paul",3.4
"FEB 06, 2015 - GSW @ ATL",2/6/2015,ATL,A,L,-8,20,4,0:22,,0,0.8,24.8,3,missed,"Carroll, DeMarre",8.6
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,3,1,6:52,17.4,3,2.7,1.8,2,missed,"Amundson, Lou",3.2
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,5,1,4:10,13.8,0,1.1,24.9,3,made,"Galloway, Langston",5
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,6,1,2:50,8.4,5,5.5,5.7,2,missed,"Stoudemire, Amar'e",3.4
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,7,1,0:31,19.9,3,2.6,24.4,3,missed,"Hardaway Jr., Tim",2.6
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,8,2,2:23,6.4,2,3.2,6.3,2,missed,"Galloway, Langston",1.4
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,9,3,6:25,16.3,1,2.5,16.3,2,missed,"Calderon, Jose",3.5
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,10,3,5:55,13,0,1,25.6,3,made,"Calderon, Jose",5.5
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,11,3,5:00,7.4,0,0.5,1.5,2,made,"Calderon, Jose",1.7
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,12,3,4:33,13.5,0,0.6,21.4,2,missed,"Calderon, Jose",2.7
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,13,3,3:27,14.2,2,3.2,12.8,2,missed,"Larkin, Shane",3.5
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,14,3,3:11,9,2,4.6,15.3,2,made,"Galloway, Langston",2.9
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,15,3,2:38,11.1,0,0.7,15.7,2,missed,"Galloway, Langston",2.2
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,16,3,1:36,16.6,2,6.4,2.9,2,made,"Hardaway Jr., Tim",2.7
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,17,3,0:56,13.2,0,0.7,15.1,2,missed,"Galloway, Langston",3.7
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,18,4,7:59,10,2,3.1,16,2,missed,"Galloway, Langston",4.9
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,19,4,7:23,12.5,0,0.8,24.8,3,missed,"Hardaway Jr., Tim",4
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,20,4,5:01,13,0,0.9,5.4,2,missed,"Acy, Quincy",1.6
"FEB 07, 2015 - GSW @ NYK",2/7/2015,NYK,A,W,14,21,4,4:09,14.1,0,1,23.1,3,missed,"Smith, Jason",7.2
"FEB 09, 2015 - GSW @ PHI",2/9/2015,PHI,A,W,5,13,4,2:54,5.8,3,6.4,0.5,2,missed,"Thompson, Hollis",3.7
"FEB 09, 2015 - GSW @ PHI",2/9/2015,PHI,A,W,5,14,4,1:56,4,3,3.1,13.7,2,missed,"Frazier, Tim",2.4
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,1,1,9:48,14.6,0,0.8,26.2,3,missed,"Martin, Kevin",3.4
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,2,1,8:29,14,1,1.3,20.5,2,missed,"Rubio, Ricky",5.9
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,3,1,7:29,14,1,1.6,6.3,2,missed,"Young, Thaddeus",2.8
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,4,1,6:07,1.1,0,0.6,22.1,3,missed,"Wiggins, Andrew",8.1
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,5,1,5:31,22.6,0,1,22.2,3,made,"Martin, Kevin",4.1
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,6,2,5:10,6,3,4.7,4.7,2,made,"Wiggins, Andrew",0
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,7,2,0:12,6.2,4,5.4,3.5,2,made,"Dieng, Gorgui",2.2
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,8,3,11:32,9,2,1.8,22.7,2,missed,"Martin, Kevin",2.9
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,9,3,9:23,11.6,0,0.7,24.1,3,made,"Rubio, Ricky",4.7
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,10,4,6:00,11.5,0,1.3,24.1,3,missed,"Young, Thaddeus",11.7
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,11,4,4:59,13.8,2,1.8,9.9,2,missed,"Martin, Kevin",1.9
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,12,4,2:24,6.1,4,6,12.2,2,missed,"Martin, Kevin",3.6
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,13,4,1:24,13.5,0,0.6,25.2,3,made,"Rubio, Ricky",2.8
"FEB 11, 2015 - GSW @ MIN",2/11/2015,MIN,A,W,3,14,4,0:58,13.4,0,0.7,23.8,3,missed,"Martin, Kevin",4.1
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,1,1,11:00,12.7,0,0.9,24.3,3,made,"Green, Danny",4.3
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,2,1,9:38,15.2,2,1.8,18.4,2,missed,"Green, Danny",3.5
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,3,1,7:00,21,0,0.9,2.4,2,made,"Green, Danny",2.6
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,4,1,4:31,6,0,1,24.6,3,missed,"Splitter, Tiago",13
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,5,2,7:26,15.7,0,0.9,18.6,2,missed,"Green, Danny",2.3
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,6,2,6:56,5.8,1,2.2,9,2,made,"Belinelli, Marco",3.9
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,7,2,5:33,14.9,0,1,25.1,3,missed,"Leonard, Kawhi",5.5
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,8,2,4:51,19.3,2,3.3,0.5,2,made,"Belinelli, Marco",3.9
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,9,2,2:52,20.3,0,1.5,2.8,2,made,"Leonard, Kawhi",3.4
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,10,3,9:51,,0,1.1,8.8,2,missed,"Green, Danny",2.2
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,11,3,9:34,,2,1.8,18,2,missed,"Parker, Tony",2.8
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,12,3,7:37,15.6,1,1.4,24.6,3,made,"Leonard, Kawhi",5.4
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,13,4,8:02,8.8,0,0.6,19.4,2,missed,"Mills, Patty",1.2
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,14,4,7:02,8,0,1,23,3,made,"Williams, Reggie",6.9
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,15,4,5:25,15,0,0.8,23.6,2,missed,"Green, Danny",5
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,16,4,4:51,12.7,2,1.5,25,3,missed,"Joseph, Cory",5
"FEB 20, 2015 - GSW vs. SAS",2/20/2015,SAS,H,W,11,17,4,3:30,13.6,2,3.8,26.2,3,missed,"Bonner, Matt",5.2
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,1,1,9:20,6.9,2,3.4,17,2,made,"Hill, Solomon",4.4
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,2,1,8:08,20.7,0,0.8,26.1,3,made,"Hill, Solomon",4.1
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,3,1,7:30,18.9,2,2.5,24.8,3,missed,"Hill, George",3
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,4,1,5:46,8.7,0,0.6,19.3,2,made,"Hill, Solomon",3.7
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,5,1,5:10,10.8,4,4.4,16.1,2,made,"Hill, George",2.5
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,6,1,3:57,16.7,1,1.1,24.5,3,missed,"Stuckey, Rodney",2.6
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,7,1,2:25,17.2,1,1.4,25.3,3,missed,"Stuckey, Rodney",2.2
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,8,1,1:23,19.9,2,2.1,6.7,2,made,"Mahinmi, Ian",1.4
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,9,1,0:17,8.3,1,1,20.2,2,missed,"Stuckey, Rodney",3.9
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,10,2,6:57,15.6,1,1.2,15.7,2,missed,"Hill, George",6.8
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,11,2,5:39,4.8,1,1,5,2,missed,"Hibbert, Roy",3.6
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,12,2,4:06,13.7,2,2.1,15.2,2,made,"Hill, George",2.5
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,13,2,3:49,21,2,2.1,25.1,3,missed,"Watson, CJ",3.7
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,14,2,2:15,0.4,3,3.4,24.1,3,missed,"Stuckey, Rodney",1.6
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,15,3,10:32,16.2,6,8.2,5,2,made,"Hibbert, Roy",1.2
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,16,3,10:02,17,5,4.9,9.3,2,missed,"Hill, George",1.8
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,17,3,9:05,21,4,2.6,10.9,2,missed,"West, David",4.4
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,18,3,8:34,8.8,0,1,21.4,2,missed,"West, David",10.3
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,19,3,5:47,8.6,7,5.5,12.2,2,missed,"West, David",4.1
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,20,3,4:52,14.4,0,0.8,25.2,3,made,"Hill, George",2.4
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,21,3,3:45,4.6,10,7.3,26.1,3,made,"Stuckey, Rodney",1.6
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,22,3,1:54,11.2,1,2,24.4,3,missed,"Stuckey, Rodney",1.6
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,23,3,0:42,19.1,0,0.8,23.3,3,made,"Watson, CJ",4.2
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,24,4,6:21,12,1,1.5,21.1,2,made,"Hill, George",3.6
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,25,4,3:03,15.3,1,1.6,23.6,3,missed,"Hill, George",3.9
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,26,4,1:32,15.4,0,2.4,23.3,3,made,"Stuckey, Rodney",3.1
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,27,4,0:53,11.8,2,2,19.1,2,missed,"Stuckey, Rodney",5.6
"FEB 22, 2015 - GSW @ IND",2/22/2015,IND,A,L,-6,28,4,0:10,,2,2.3,23.8,3,missed,"Hill, George",2.2
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,1,1,10:04,13.5,3,5,8.7,2,missed,"Temple, Garrett",2.6
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,2,1,8:56,15.7,2,1.5,11.9,2,made,"Temple, Garrett",3.4
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,3,1,7:06,15.5,2,2.9,12.1,2,made,"Wall, John",4.9
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,4,1,5:52,19.6,5,4.7,25.3,3,missed,"Pierce, Paul",5.4
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,5,1,4:26,19,0,0.4,3.4,2,missed,"Temple, Garrett",4.5
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,6,2,4:43,10.1,0,0.8,18.2,2,missed,"Sessions, Ramon",2.9
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,7,2,0:09,4.8,2,2.5,21.4,2,made,"Humphries, Kris",3.6
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,8,3,11:07,18.3,2,2.3,1.6,2,missed,"Temple, Garrett",1.5
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,9,3,10:37,6,0,0.7,23.2,3,made,Nene,7.3
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,10,3,9:33,10.2,4,4.9,7.3,2,missed,"Gortat, Marcin",2.2
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,11,3,8:11,11,3,3,18.1,2,made,"Temple, Garrett",5.4
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,12,4,6:09,17.9,8,5.7,4.8,2,made,Nene,4.1
"FEB 24, 2015 - GSW @ WAS",2/24/2015,WAS,A,W,7,13,4,4:18,7,7,6.5,6.9,2,made,Nene,2.5
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,1,1,6:19,19.5,0,1.1,24.5,3,missed,"Smith, J.R.",4.6
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,2,2,6:45,19.7,6,5,7.4,2,made,"Irving, Kyrie",2.8
